Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Chevrolet,1,295,8,1,0,4,2,7,19,14,1385,26930
Chevrolet,2,295,8,1,0,4,2,7,19,14,1385,27135
Chevrolet,1,285,8,1,3,4,2,7,18,14,1385,25845
Chevrolet,1,295,8,1,3,4,2,7,18,13,1385,31375
Chevrolet,1,195,6,0,3,2,2,7,19,14,1385,24020
Chevrolet,2,295,8,1,0,4,2,7,19,14,1385,28515
Chevrolet,2,295,8,1,3,4,2,7,17,13,1385,31810
Chevrolet,2,295,8,1,3,4,2,7,17,13,1385,29580
Chevrolet,2,295,8,1,3,4,2,7,17,13,1385,31465
Chevrolet,1,195,6,0,0,2,2,7,21,15,1385,20515
Chevrolet,1,195,6,0,3,2,2,7,19,14,1385,19865
Chevrolet,1,295,8,1,3,4,2,7,18,13,1385,29380
Chevrolet,1,285,8,1,3,2,2,7,18,14,1385,26975
Chevrolet,1,195,6,1,0,4,2,7,20,14,1385,23940
Chevrolet,1,285,8,1,0,4,2,7,19,15,1385,25960
Chevrolet,2,295,8,1,0,4,2,7,19,14,1385,30755
Chevrolet,1,285,8,1,0,4,2,7,19,15,1385,26460
Chevrolet,1,195,6,0,0,2,2,7,21,15,1385,20075
Chevrolet,2,295,8,1,0,4,2,7,19,14,1385,32330
Chevrolet,1,285,8,1,0,4,2,7,19,15,1385,24965
Chevrolet,2,295,8,1,3,4,2,7,17,13,1385,27060
Chevrolet,2,295,8,1,0,4,2,7,19,14,1385,24515
Chevrolet,1,195,6,0,3,2,2,7,19,14,1385,23575
Chevrolet,1,310,8,1,3,4,2,7,18,13,1385,33425
Chevrolet,2,295,8,1,3,4,2,7,18,13,1385,33395
Chevrolet,1,195,6,0,0,2,2,7,21,15,1385,15840
Chevrolet,1,295,8,1,3,4,2,7,18,13,1385,33135
Chevrolet,1,285,8,1,3,4,2,7,18,14,1385,28410
Chevrolet,2,295,8,1,0,4,2,7,19,14,1385,28705
Chevrolet,1,285,8,1,0,2,2,7,19,15,1385,23640
Chevrolet,1,195,6,0,0,2,2,7,21,15,1385,16115
Chevrolet,2,295,8,1,3,4,2,7,17,13,1385,28460
Chevrolet,2,295,8,1,0,4,2,7,19,14,1385,30570
Chevrolet,2,295,8,1,0,4,2,7,19,14,1385,25915
Chevrolet,2,295,8,1,0,4,2,7,19,14,1385,28995
Chevrolet,1,295,8,1,0,4,2,7,19,14,1385,30315
Chevrolet,2,295,8,1,0,4,2,7,19,14,1385,30465
Chevrolet,1,345,8,1,0,4,2,7,17,13,1385,33280
Chevrolet,1,195,6,1,0,4,2,7,20,14,1385,21465
Chevrolet,1,310,8,1,3,4,2,7,18,13,1385,31665
Chevrolet,1,285,8,1,3,4,2,7,18,14,1385,29980
Chevrolet,1,195,6,0,3,2,2,7,19,14,1385,19620
Chevrolet,2,295,8,1,3,4,2,7,17,13,1385,33575
Chevrolet,1,285,8,1,3,4,2,7,18,14,1385,27250
Chevrolet,1,285,8,1,3,4,2,7,18,14,1385,28485
Chevrolet,2,295,8,1,3,4,2,7,17,13,1385,35160
Chevrolet,1,295,8,1,0,4,2,7,19,14,1385,28555
Chevrolet,1,332,8,1,3,4,2,7,23,20,1385,48205
Chevrolet,1,332,8,1,0,4,2,7,23,20,1385,45055
Chevrolet,1,332,8,1,0,4,2,7,23,20,1385,38725
Chevrolet,1,332,8,1,3,4,2,7,23,20,1385,41875
Chevrolet,1,332,8,1,3,4,2,7,23,20,1385,42840
Chevrolet,1,332,8,1,3,4,2,7,23,20,1385,49620
Chevrolet,1,332,8,1,0,4,2,7,23,20,1385,39640
Chevrolet,1,332,8,1,0,4,2,7,23,20,1385,46420
Chevrolet,1,332,8,1,3,4,2,7,23,20,1385,51490
Chevrolet,1,332,8,1,0,4,2,7,23,20,1385,47915
Chevrolet,1,332,8,1,0,4,2,7,23,20,1385,41135
Chevrolet,1,332,8,1,3,4,2,7,23,20,1385,44710
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,46110
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,35920
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,28545
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,43450
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,37680
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,35435
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,33340
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,42010
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,42310
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,47875
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,42270
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,51150
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,34110
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,35135
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,30345
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,32095
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,30130
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,41970
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,34530
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,45420
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,42760
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,40620
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,36090
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,26495
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,40320
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,31625
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,30045
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,37730
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,34230
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,45810
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,38635
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,50850
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,39420
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,37380
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,40100
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,42560
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,42860
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,45120
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,47575
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,31940
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,38335
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,35870
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,28155
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,36825
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,26105
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,37125
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,33215
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,39510
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,36390
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,36745
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,34280
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,32395
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,31750
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,37045
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,39540
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,39240
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,35825
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,39685
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,31035
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,32870
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,43775
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,35545
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,36935
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,38590
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,41250
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,31120
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,47135
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,48500
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,44475
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,33170
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,46835
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,33060
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,53315
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,38290
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,31335
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,33295
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,38740
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,41185
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,43710
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,27485
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,36980
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,44010
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,33360
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,45640
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,45170
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,35100
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,39275
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,49740
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,50040
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,29510
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,36850
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,48200
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,38890
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,38695
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,40090
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,41890
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,43260
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,41865
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,53015
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,36680
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,36940
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,32955
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,29120
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,37345
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,27095
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,40495
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,36035
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,37835
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,39230
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,38980
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,36515
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,43950
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,31525
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,33850
Chevrolet,1,355,8,1,0,4,2,7,22,16,1385,44350
Chevrolet,1,355,8,1,3,4,2,7,20,15,1385,47175
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,44465
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,42075
Chevrolet,1,355,8,1,3,4,2,7,20,15,1385,47475
Chevrolet,1,355,8,1,3,4,2,7,20,15,1385,46180
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,33550
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,39965
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,35590
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,27975
Chevrolet,1,355,8,1,0,4,2,7,22,16,1385,41590
Chevrolet,1,355,8,1,0,4,2,7,22,16,1385,44050
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,37370
Chevrolet,1,355,8,1,3,4,2,7,22,15,1385,54925
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,27585
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,33860
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,33445
Chevrolet,1,355,8,1,3,4,2,7,20,15,1385,48740
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,45860
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,40375
Chevrolet,1,355,8,1,3,4,2,7,22,15,1385,54625
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,42380
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,29610
Chevrolet,1,355,8,1,0,4,2,7,22,16,1385,51350
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,30000
Chevrolet,1,355,8,1,0,4,2,7,23,16,1385,37430
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,40985
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,39185
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,37670
Chevrolet,1,355,8,1,3,4,2,7,20,15,1385,44815
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,31825
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,37425
Chevrolet,1,355,8,1,0,4,2,7,22,16,1385,51650
Chevrolet,1,355,8,1,3,4,2,7,20,15,1385,49040
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,37340
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,39280
Chevrolet,2,285,6,1,0,2,2,7,24,18,1385,33985
Chevrolet,1,355,8,1,3,4,2,7,22,16,1385,40580
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,31610
Chevrolet,2,285,6,1,3,2,2,7,22,17,1385,39580
Chevrolet,2,285,6,1,3,4,2,7,22,17,1385,42555
Chevrolet,2,285,6,1,0,4,2,7,24,18,1385,33360
Cadillac,1,200,8,1,1,4,2,2,23,15,1624,2000
Buick,1,150,4,1,1,2,1,0,29,19,155,2000
Buick,1,155,4,1,1,4,1,2,29,19,155,2000
Buick,1,155,4,1,1,4,1,2,29,19,155,2000
Buick,1,155,6,1,1,4,1,2,26,18,155,2000
Buick,1,155,6,1,1,2,1,0,26,18,155,2000
Buick,1,150,4,1,1,2,1,0,29,19,155,2000
Buick,1,150,4,1,1,4,1,2,29,19,155,2000
Buick,1,150,4,1,1,4,1,2,30,19,155,2000
4,0,329,6,1,0,2,0,1,27,20,617,84000
4,0,429,8,1,0,2,0,1,24,17,617,106700
4,0,621,12,1,0,2,0,1,21,14,617,214500
4,0,557,8,1,0,2,0,1,25,16,617,147300
4,0,449,8,1,0,2,0,1,24,17,617,108050
4,0,329,6,1,0,2,0,1,27,20,617,85050
4,0,621,12,1,0,2,0,1,21,14,617,217550
4,0,577,8,1,0,2,0,1,25,16,617,149700
4,0,449,8,1,0,2,0,1,25,17,617,110800
4,0,577,8,1,0,2,0,1,25,16,617,151350
4,0,621,12,1,0,2,0,1,21,14,617,219850
4,0,362,6,1,0,2,0,1,28,20,617,86950
4,0,362,6,1,0,2,0,1,29,20,617,60300
4,0,241,4,1,0,2,0,1,32,25,617,47950
4,0,302,6,1,0,2,0,1,29,21,617,56225
4,0,415,8,1,0,2,0,1,28,19,617,68925
4,0,201,4,0,0,2,0,1,32,22,617,43525
4,0,201,4,0,0,2,0,1,32,22,617,43950
4,0,302,6,1,0,2,0,1,29,21,617,57650
4,0,415,8,1,0,2,0,1,28,19,617,70850
4,0,302,6,1,0,2,0,1,29,21,617,59200
4,0,241,4,1,0,2,0,1,32,25,617,47000
4,0,416,8,1,0,2,0,1,28,19,617,72600
4,0,641,8,1,0,2,0,0,16,11,617,480000
4,0,617,8,1,0,2,0,1,16,12,617,495000
4,0,617,8,1,0,2,0,1,16,12,617,495000
4,0,583,8,1,0,2,0,0,19,13,617,221580
4,0,583,8,1,0,2,0,1,19,13,617,228080
4,0,583,8,1,0,2,0,0,19,13,617,199500
4,0,583,8,1,0,2,0,1,19,13,617,206000
4,0,622,8,1,0,2,0,0,17,13,617,275000
4,0,583,8,1,0,2,0,0,19,13,617,201500
4,0,583,8,1,0,2,0,1,19,13,617,208000
4,0,563,8,1,0,2,0,0,20,14,617,183000
4,0,563,8,1,0,2,0,0,20,14,617,189600
4,0,563,8,1,0,2,0,1,20,14,617,196100
Acura,1,190,6,1,3,4,1,6,17,13,204,2397
Acura,1,190,6,1,3,4,1,6,17,13,204,2488
Acura,1,215,6,1,3,4,1,6,18,13,204,2816
Acura,1,215,6,1,3,4,1,6,18,13,204,2934
13,1,177,4,0,0,2,0,1,26,17,210,21515
13,0,260,4,0,0,2,0,1,28,19,210,26515
13,1,173,4,0,0,2,0,1,25,19,210,22455
13,0,260,4,0,0,2,0,1,28,19,210,28135
13,0,260,4,0,0,2,0,1,28,19,210,31750
13,1,173,4,0,0,2,0,1,25,19,210,28400
13,0,173,4,0,0,2,0,1,25,19,210,24275
13,0,260,4,0,0,2,0,0,28,19,210,30375
13,0,173,4,0,0,2,0,1,25,19,210,29410
13,0,173,4,0,0,2,0,0,25,19,210,26225
13,0,260,4,0,0,2,0,1,28,19,210,29485
Hyundai,1,199,4,1,1,4,1,2,40,36,1439,26000
Hyundai,1,199,4,1,1,4,1,2,40,36,1439,29500
Hyundai,1,193,4,1,1,4,1,2,44,40,1439,26000
Hyundai,1,193,4,1,1,4,1,2,43,39,1439,30100
Hyundai,1,193,4,1,1,4,1,2,43,39,1439,30100
Hyundai,1,193,4,1,1,4,1,2,45,39,1439,26000
Hyundai,1,193,4,1,1,4,1,2,43,38,1439,30100
Hyundai,1,193,4,1,1,4,1,2,43,38,1439,30100
Hyundai,1,185,4,1,1,4,1,2,35,24,1439,23175
Hyundai,1,185,4,1,1,4,1,2,35,24,1439,26525
Hyundai,1,245,4,1,1,4,1,2,32,23,1439,28575
Hyundai,1,185,4,1,1,4,1,2,35,24,1439,23175
Hyundai,1,185,4,1,1,4,1,2,35,24,1439,26525
Hyundai,1,185,4,1,1,4,1,2,35,24,1439,26525
Hyundai,1,245,4,1,1,4,1,2,31,21,1439,33525
Hyundai,1,185,4,1,1,4,1,2,37,25,1439,21150
Hyundai,1,245,4,1,1,4,1,2,31,21,1439,33525
Hyundai,1,245,4,1,1,4,1,2,32,23,1439,28575
Hyundai,1,185,4,1,1,4,1,2,37,25,1439,21150
Hyundai,1,185,4,1,1,4,1,2,35,24,1439,26525
Hyundai,1,177,4,1,1,4,1,2,38,28,1439,23275
Hyundai,1,245,4,1,1,4,1,2,32,23,1439,28925
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,27350
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,27350
Hyundai,1,185,4,1,1,4,1,2,38,25,1439,21750
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,23400
Hyundai,1,245,4,1,1,4,1,2,31,21,1439,34075
Hyundai,1,245,4,1,1,4,1,2,32,23,1439,28925
Hyundai,1,178,4,1,1,4,1,2,38,28,1439,23725
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,23400
Hyundai,1,185,4,1,1,4,1,2,38,25,1439,21750
Hyundai,1,178,4,1,1,4,1,2,38,28,1439,23725
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,21600
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,27150
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,23400
Hyundai,1,245,4,1,1,4,1,2,31,22,1439,26600
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,23400
Hyundai,1,178,4,1,1,4,1,2,36,28,1439,23125
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,21600
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,21950
Hyundai,1,245,4,1,1,4,1,2,31,22,1439,34350
Hyundai,1,245,4,1,1,4,1,2,31,22,1439,26600
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,21950
Hyundai,1,185,4,1,1,4,1,2,36,25,1439,27150
Chevrolet,1,138,4,1,1,4,0,2,35,25,1385,15495
Chevrolet,1,138,4,1,1,4,0,4,33,25,1385,21945
Chevrolet,1,138,4,1,1,4,0,4,35,25,1385,16095
Chevrolet,1,138,4,0,1,4,0,4,40,29,1385,18835
Chevrolet,1,138,4,1,1,4,0,2,33,25,1385,21345
Chevrolet,1,138,4,0,1,4,0,4,35,26,1385,14845
Chevrolet,1,138,4,0,1,4,0,2,40,29,1385,18235
Chevrolet,1,138,4,1,1,4,0,4,35,25,1385,17845
Chevrolet,1,138,4,1,1,4,0,2,35,25,1385,17245
Chevrolet,1,138,4,1,1,4,0,2,37,27,1385,19680
Chevrolet,1,138,4,0,1,4,0,4,34,27,1385,20545
Chevrolet,1,138,4,0,1,4,0,2,35,26,1385,14245
Chevrolet,1,138,4,1,1,4,0,4,37,27,1385,20245
Chevrolet,1,138,4,0,1,4,0,2,34,27,1385,19945
Chevrolet,1,138,4,0,1,4,0,4,35,26,1385,16455
Chevrolet,1,138,4,0,1,4,0,2,35,26,1385,15855
Chevrolet,1,138,4,0,1,4,0,2,35,26,1385,16155
Chevrolet,1,138,4,0,1,4,0,2,34,27,1385,20095
Chevrolet,1,138,4,1,1,4,0,4,35,24,1385,18145
Chevrolet,1,138,4,1,1,4,0,2,35,24,1385,15595
Chevrolet,1,138,4,1,1,4,0,4,37,27,1385,20345
Chevrolet,1,138,4,0,1,4,0,4,35,26,1385,16755
Chevrolet,1,138,4,1,1,4,0,2,37,27,1385,19780
Chevrolet,1,138,4,0,1,4,0,4,34,27,1385,20095
Chevrolet,1,138,4,1,1,4,0,2,33,25,1385,21495
Chevrolet,1,138,4,0,1,4,0,2,35,26,1385,14345
Chevrolet,1,138,4,1,1,4,0,2,35,24,1385,17545
Chevrolet,1,138,4,0,1,4,0,4,35,26,1385,14945
Chevrolet,1,138,4,1,1,4,0,4,35,24,1385,16195
Chevrolet,1,138,4,1,1,4,0,4,33,25,1385,21495
Chevrolet,1,138,4,1,1,4,0,2,34,24,1385,18170
Chevrolet,1,138,4,1,1,4,0,4,36,27,1385,21215
Chevrolet,1,138,4,0,1,4,0,4,33,25,1385,17580
Chevrolet,1,138,4,1,1,4,0,4,34,24,1385,18970
Chevrolet,1,138,4,1,1,4,0,2,34,24,1385,16395
Chevrolet,1,138,4,1,1,4,0,2,36,27,1385,20415
Chevrolet,1,138,4,0,1,4,0,2,39,28,1385,19720
Chevrolet,1,138,4,0,1,4,0,2,39,28,1385,17530
Chevrolet,1,138,4,0,1,4,0,4,39,28,1385,19720
Chevrolet,1,138,4,0,1,4,0,2,33,25,1385,15145
GMC,1,190,6,1,0,2,0,7,20,15,549,16538
GMC,2,120,4,0,0,2,0,7,25,19,549,13975
GMC,1,190,6,1,3,3,0,7,18,14,549,20793
GMC,2,120,4,1,0,3,0,7,23,17,549,17093
GMC,2,120,4,0,0,3,0,7,25,19,549,15957
GMC,1,190,6,1,3,4,0,7,18,14,549,24492
GMC,2,120,4,1,0,2,0,7,23,17,549,15093
GMC,2,120,4,1,0,2,0,7,23,17,549,15420
GMC,1,190,6,0,3,3,0,7,16,12,549,19675
GMC,2,120,4,0,0,2,0,7,25,19,549,14770
GMC,2,120,4,0,0,3,0,7,25,19,549,16570
GMC,1,190,6,1,3,4,0,7,18,14,549,24670
GMC,1,190,6,0,3,3,0,7,17,12,549,21970
GMC,2,120,4,0,0,2,0,7,25,19,549,16270
GMC,2,120,4,1,0,2,0,7,23,17,549,16220
GMC,1,190,6,0,3,3,0,7,17,12,549,20320
GMC,2,120,4,1,0,2,0,7,23,17,549,17670
GMC,2,120,4,0,0,3,0,7,25,19,549,18270
Kia,1,290,6,1,2,4,1,6,24,18,1720,38500
Kia,1,191,4,1,1,4,1,6,27,20,1720,24300
Kia,1,290,6,1,1,4,1,6,25,18,1720,26700
Kia,1,290,6,1,1,4,1,6,25,18,1720,36700
Kia,1,290,6,1,2,4,1,6,24,18,1720,41700
Kia,1,290,6,1,1,4,1,6,25,18,1720,31700
Kia,1,290,6,1,2,4,1,6,24,18,1720,33500
Kia,1,191,4,1,2,4,1,6,25,19,1720,26100
Kia,1,290,6,1,1,4,1,6,25,18,1720,39900
Kia,1,290,6,1,2,4,1,6,24,18,1720,28500
Kia,1,290,6,1,1,4,1,6,26,18,1720,38300
Kia,1,185,4,1,2,4,1,6,26,21,1720,28200
Kia,1,290,6,1,2,4,1,6,26,18,1720,33900
Kia,1,290,6,1,1,4,1,6,26,18,1720,28700
Kia,1,290,6,1,2,4,1,6,23,17,1720,40100
Kia,1,240,4,1,2,4,1,6,25,19,1720,32900
Kia,1,185,4,1,1,4,1,6,29,21,1720,25100
Kia,1,290,6,1,2,4,1,6,23,17,1720,43300
Kia,1,290,6,1,1,4,1,6,26,18,1720,32100
Kia,1,185,4,1,1,4,1,6,29,21,1720,26400
Kia,1,290,6,1,1,4,1,6,26,18,1720,41500
Kia,1,240,4,1,1,4,1,6,27,20,1720,31100
Kia,1,290,6,1,2,4,1,6,26,18,1720,30500
Kia,1,240,4,1,1,4,1,6,27,20,1720,39900
Kia,1,240,4,1,2,4,1,6,25,19,1720,41700
Kia,1,185,4,1,2,4,1,6,25,21,1720,28500
Kia,1,290,6,1,1,4,1,6,25,18,1720,28990
Kia,1,290,6,1,1,4,1,6,25,18,1720,33100
Kia,1,290,6,1,2,4,1,6,23,17,1720,40400
Kia,1,240,4,1,1,4,1,6,27,20,1720,31500
Kia,1,290,6,1,1,4,1,6,25,18,1720,38600
Kia,1,290,6,1,2,4,1,6,23,17,1720,45700
Kia,1,290,6,1,1,4,1,6,25,18,1720,43900
Kia,1,290,6,1,2,4,1,6,25,18,1720,30790
Kia,1,185,4,1,1,4,1,6,28,21,1720,25400
Kia,1,290,6,1,2,4,1,6,25,18,1720,34900
Kia,1,185,4,1,1,4,1,6,28,21,1720,26700
Kia,1,240,4,1,2,4,1,6,25,19,1720,33300
Kia,electric,,0,2,1,4,0,3,92,120,1720,35700
Kia,electric,,0,2,1,4,0,3,92,120,1720,33700
Kia,electric,,0,2,1,4,0,3,92,120,1720,33950
Kia,electric,,0,2,1,4,0,3,92,120,1720,31950
Kia,electric,,0,2,1,4,0,3,92,120,1720,35950
Kia,1,130,4,1,1,4,0,3,30,24,1720,16900
Kia,1,164,4,1,1,4,0,3,31,23,1720,20500
Kia,1,164,4,1,1,4,0,3,31,23,1720,18400
Kia,1,130,4,0,1,4,0,3,30,24,1720,14900
Kia,1,130,4,0,1,4,0,3,30,24,1720,15190
Kia,1,130,4,1,1,4,0,3,30,24,1720,17190
Kia,1,164,4,1,1,4,0,3,31,23,1720,20790
Kia,1,164,4,1,1,4,0,3,31,23,1720,18690
Kia,1,130,4,1,1,4,0,3,30,24,1720,17400
Kia,1,130,4,0,1,4,0,3,30,24,1720,15900
Kia,1,164,4,1,1,4,0,3,31,24,1720,21300
Kia,1,164,4,1,1,4,0,3,31,24,1720,19400
Chevrolet,electric,140,0,2,1,4,0,4,109,128,1385,26685
Chevrolet,electric,140,0,2,1,4,0,4,109,128,1385,27010
Chevrolet,electric,140,0,2,1,4,0,4,109,128,1385,25170
Chevrolet,electric,140,0,2,1,4,0,4,109,128,1385,25560
Chevrolet,electric,140,0,2,1,4,0,4,109,128,1385,25510
Chevrolet,electric,140,0,2,1,4,0,4,109,128,1385,25120
Chevrolet,1,84,4,0,1,4,0,4,39,31,1385,14040
